CodMes;tcsera;TIPO;Geografia;Departamento;Cod_Entidad;Cod_Punto_Venta;Ingresos;Terminal;Color;Marca;Segmento_Equipo;Gama;Precio;Costo_Equipo;prom_llam_201908;prom_llam_201909;prom_llam_201910;prom_llam_201911;prom_llam_201912;Ventana;riesgo_neto_imei
201912;4737;NO PVAE;LIMA;LIMA;3506;30;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0;0.4;0;0;0.2;15;0
201912;4744;NO PVAE;LIMA;LIMA;3505;3;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;1.2;0.4;0.2;5.8;0.8;15;0
201912;4745;NO PVAE;LIMA;LIMA;3536;11;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;1.2;13;8.6;4.6;18.6;15;0
201912;4747;NO PVAE;LIMA;LIMA;3536;11;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;6.2;7.2;1;30.4;47.4;15;0
201912;4750;NO PVAE;LIMA;LIMA;3536;11;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0.8;3;0.6;1.2;5.2;15;0
201912;4751;NO PVAE;LIMA;LIMA;3536;11;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0.4;0.6;0.4;0.2;0.4;15;0
201912;4752;NO PVAE;LIMA;LIMA;3536;24;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;1.2;2.6;0.6;1.2;1.6;15;0
201912;4753;NO PVAE;LIMA;LIMA;3536;24;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0.6;0;0;0.4;0;15;0
201912;4754;NO PVAE;LIMA;LIMA;3536;24;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0.2;2.2;1.2;0.2;6;15;0
201912;4756;NO PVAE;LIMA;LIMA;3536;24;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;3.2;5.2;0;1.6;4.8;15;0
201912;4757;NO PVAE;LIMA;LIMA;3536;24;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;1.6;7.6;2;2.8;6;15;0
201912;4760;NO PVAE;PROVINCIAS;PIURA;3551;15;11.799;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0;0;0;0;0;15;0
201912;4765;NO PVAE;LIMA;LIMA;3512;22;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;3.2;4.2;0.4;3.2;5.6;15;0
201912;4770;NO PVAE;LIMA;LIMA;3505;3;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0.4;2.8;0.2;0;3.4;15;0
201912;4771;NO PVAE;LIMA;LIMA;3536;36;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0;0;0;0;0;15;0
201912;4776;NO PVAE;LIMA;LIMA;3505;1;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;1.4;10;1;8.8;29;15;0
201912;4777;NO PVAE;LIMA;LIMA;3505;1;8.001;GOMOBILE GO400;BLANCO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.22;0;0;0;0;0;15;0
201912;4779;NO PVAE;LIMA;LIMA;3506;20;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1.8;4.2;0.2;0.8;2.6;15;0
201912;4780;NO PVAE;PROVINCIAS;PIURA;3557;14;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.4;2;0.8;0.4;1.8;15;0
201912;4781;NO PVAE;PROVINCIAS;PIURA;3557;14;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.6;0.6;0;0.6;15;0
201912;4783;NO PVAE;LIMA;LIMA;3506;20;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.8;0.4;0;0.4;0;15;0
201912;4785;NO PVAE;PROVINCIAS;PIURA;3557;5;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.2;0.2;0;0.2;15;0
201912;4786;NO PVAE;LIMA;LIMA;3506;20;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;5.2;0.6;0.4;18;0.4;15;0
201912;4792;NO PVAE;LIMA;LIMA;3506;30;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4793;NO PVAE;LIMA;LIMA;3536;18;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.2;0.6;0;0.6;0;15;0
201912;4796;NO PVAE;LIMA;LIMA;3506;30;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;3.8;9.6;0;1.6;3.8;15;0
201912;4801;NO PVAE;LIMA;LIMA;3506;7;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2.6;20.4;12.8;53.4;124.6;15;0
201912;4805;NO PVAE;LIMA;LIMA;3506;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4806;NO PVAE;LIMA;LIMA;3506;30;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.8;1.4;1.2;1.2;1.2;15;0
201912;4807;NO PVAE;LIMA;LIMA;3502;27;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;3.8;3.8;0;3.8;15;0
201912;4808;NO PVAE;LIMA;LIMA;3506;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4809;NO PVAE;PROVINCIAS;PIURA;3557;5;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4810;NO PVAE;LIMA;LIMA;3506;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4811;NO PVAE;LIMA;LIMA;3506;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2.6;1.6;0.8;21.8;1.2;15;0
201912;4812;NO PVAE;LIMA;LIMA;3536;31;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.8;0.2;0;0;0;15;0
201912;4813;NO PVAE;PROVINCIAS;PIURA;3551;20;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;17.8;17.8;6.8;155.2;72.6;15;0
201912;4814;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;3;2.2;1.4;2.2;1.6;15;0
201912;4816;NO PVAE;LIMA;LIMA;3505;11;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1;5.2;2.2;1.6;8.4;15;0
201912;4818;NO PVAE;PROVINCIAS;ICA;3538;28;12.080;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;9;7.8;1.6;16.2;18;15;0
201912;4819;NO PVAE;LIMA;LIMA;3505;11;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.2;0;0;0.2;15;0
201912;4820;NO PVAE;LIMA;LIMA;3506;20;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;2.4;3.8;0;2.4;15;0
201912;4821;NO PVAE;PROVINCIAS;ICA;3529;9;12.080;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.6;2.8;2.8;0.4;2.8;15;0
201912;4827;NO PVAE;LIMA;LIMA;3505;11;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.2;2;0;0.2;1;15;0
201912;4833;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4834;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4836;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2;2.2;0;4.4;5.8;15;0
201912;4837;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4838;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1.2;0.2;0.2;0.8;0.2;15;0
201912;4839;NO PVAE;PROVINCIAS;TUMBES;3569;1;10.530;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1.6;2.2;1.4;3.8;3.4;15;0
201912;4840;NO PVAE;LIMA;LIMA;3519;23;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4842;NO PVAE;LIMA;LIMA;3506;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.6;0.6;0;0.6;15;0
201912;4847;NO PVAE;LIMA;LIMA;3536;31;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4848;NO PVAE;LIMA;LIMA;3536;18;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4849;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4851;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4852;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2.4;0.6;0;1.6;0.4;15;0
201912;4853;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;1.6;1.2;0;1.6;15;0
201912;4854;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;11.2;1.4;0;8.8;0.4;15;0
201912;4855;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2.8;8.6;1;6.2;12.4;15;0
201912;4856;NO PVAE;LIMA;LIMA;3519;15;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;4.4;2.8;0.2;7.4;2.4;15;0
201912;4857;NO PVAE;PROVINCIAS;ICA;3716;3;12.080;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1.2;0.4;0.4;0.2;0.4;15;0
201912;4858;NO PVAE;PROVINCIAS;PIURA;3568;7;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.2;2.6;0.4;0;2.6;15;0
201912;4859;NO PVAE;PROVINCIAS;PIURA;3568;7;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;1;0;0;0.2;15;0
201912;4862;NO PVAE;PROVINCIAS;UCAYALI;3551;27;10.830;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.6;3.4;0.2;0.2;3;15;0
201912;4863;NO PVAE;PROVINCIAS;PIURA;3538;12;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.8;0.2;0;16.2;15;0
201912;4865;NO PVAE;PROVINCIAS;PIURA;3538;12;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;4;2.2;0.8;5.4;1.6;15;0
201912;4866;NO PVAE;LIMA;LIMA;3519;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;7.4;7.2;0;5.6;5.6;15;0
201912;4867;NO PVAE;PROVINCIAS;TUMBES;3569;1;10.530;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.8;0.6;0;0.4;0;15;0
201912;4868;NO PVAE;PROVINCIAS;TUMBES;3569;1;10.530;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;1.2;0;0;0.8;15;0
201912;4870;NO PVAE;LIMA;LIMA;3519;32;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4871;NO PVAE;PROVINCIAS;JUNIN;3551;4;95.115;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.8;0.6;0.4;2;0.8;15;0
201912;4875;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4879;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;4.6;0.2;0;0.8;15;0
201912;4880;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4882;NO PVAE;PROVINCIAS;CAJAMARCA;3562;8;64.809;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4883;NO PVAE;LIMA;LIMA;3512;18;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4885;NO PVAE;LIMA;LIMA;3505;6;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.4;0.2;0;0.2;15;0
201912;4886;NO PVAE;LIMA;LIMA;3512;18;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.2;0;0;0;0;15;0
201912;4889;NO PVAE;PROVINCIAS;LA LIBERTAD;3551;1;88.951;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4893;NO PVAE;LIMA;LIMA;3519;23;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.2;1.6;5.4;0;1.6;15;0
201912;4894;NO PVAE;PROVINCIAS;LORETO;3538;8;11.434;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2.4;10.4;0.8;4.4;29.6;15;0
201912;4895;NO PVAE;PROVINCIAS;LORETO;3538;8;11.434;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.2;0.4;0;0;0;15;0
201912;4899;NO PVAE;LIMA;LIMA;3506;30;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;5.2;4;0.6;3.8;3.2;15;0
201912;4904;NO PVAE;LIMA;LIMA;3512;18;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4906;NO PVAE;LIMA;LIMA;3506;7;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4908;NO PVAE;LIMA;LIMA;3512;18;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1.8;0.8;0.4;2.4;0.4;15;0
201912;4910;NO PVAE;PROVINCIAS;LORETO;3538;8;11.434;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4913;NO PVAE;LIMA;LIMA;3506;30;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4922;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4926;NO PVAE;PROVINCIAS;PIURA;3540;22;11.799;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4928;NO PVAE;PROVINCIAS;TUMBES;3569;1;10.530;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;1;4.4;2.4;1;4.4;15;0
201912;4936;NO PVAE;LIMA;LIMA;3571;6;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0.4;2.4;0.8;0.4;8.6;15;0
201912;4946;NO PVAE;PROVINCIAS;HUARAZ;3574;14;93.403;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;2;6.2;2.6;6;26.6;15;0
201912;4947;NO PVAE;PROVINCIAS;HUARAZ;3574;14;93.403;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0.4;0;0;3.8;15;0
201912;4949;NO PVAE;LIMA;LIMA;3512;24;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4953;NO PVAE;LIMA;LIMA;3512;24;8.001;GOMOBILE GO400;DORADO;GOMOBILE;SMARTPHONE;GAMA ULTRABAJA;129;1.18;0;0;0;0;0;15;0
201912;4959;NO PVAE;LIMA;LIMA;692;1;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;125;14.03;0;0;0;0;0;15;0
201912;4963;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE AX675;AZUL;BMOBILE;SMARTPHONE;GAMA BAJA;125;14.42;3.8;6.4;0;18.8;11.8;15;0
201912;4964;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE AX675;AZUL;BMOBILE;SMARTPHONE;GAMA BAJA;125;14.42;3.4;5.2;0;0.8;5.4;15;0
201912;4965;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;125;14.03;0.2;2.2;0;0.4;2;15;0
201912;4967;NO PVAE;PROVINCIAS;ICA;546;33;10.683;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;0.4;0;0;0.8;0;15;0
201912;4968;NO PVAE;LIMA;LIMA;3505;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;8.2;11.2;1.6;12.2;20.2;15;0
201912;4969;NO PVAE;LIMA;LIMA;3505;1;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0;4;4;0;4;15;0
201912;4970;NO PVAE;LIMA;LIMA;3505;1;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0.6;8;5.2;0.8;10.6;15;0
201912;4971;NO PVAE;PROVINCIAS;ICA;3540;32;12.080;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;4.8;1.6;0;22.8;3.2;15;0
201912;4973;NO PVAE;PROVINCIAS;LAMBAYEQUE;3574;32;93.729;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;3.4;2.8;1;9.8;5.6;15;0
201912;4974;NO PVAE;PROVINCIAS;UCAYALI;3581;1;10.830;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0.8;1.8;0;0.8;3.2;15;0
201912;4975;NO PVAE;LIMA;LIMA;3505;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;20.8;26.2;0;48.6;56.8;15;0
201912;4976;NO PVAE;LIMA;LIMA;3505;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;0;0;0;0;0;15;0
201912;4978;NO PVAE;LIMA;LIMA;3505;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;0.8;2;0;0.6;1.2;15;0
201912;4979;NO PVAE;LIMA;LIMA;3502;25;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;9.2;0;0;28;0;15;0
201912;4980;NO PVAE;PROVINCIAS;CAJAMARCA;3562;8;64.809;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;2.4;2.6;0.4;4.6;4.2;15;0
201912;4981;NO PVAE;LIMA;LIMA;3505;9;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;2.8;2;1.2;3;1.2;15;0
201912;4982;NO PVAE;LIMA;LIMA;3519;15;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;2.4;2.6;0.4;2.4;2.4;15;0
201912;4983;NO PVAE;LIMA;LIMA;3607;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0.6;1.4;0;0.2;10.8;15;0
201912;4984;NO PVAE;LIMA;LIMA;3501;24;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;24.2;38.8;0;37.2;74.2;15;0
201912;4985;NO PVAE;LIMA;LIMA;3507;8;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;5.6;4;0.2;10.8;5.4;15;0
201912;4986;NO PVAE;PROVINCIAS;UCAYALI;3581;1;10.830;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0;2.4;1;0;1.2;15;0
201912;4987;NO PVAE;LIMA;LIMA;3607;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0.6;0.2;0;0.2;0.2;15;0
201912;4988;NO PVAE;LIMA;LIMA;3505;6;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;1.6;2;0.2;10.2;1.8;15;0
201912;4989;NO PVAE;LIMA;LIMA;3505;21;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.54;31.6;45.4;2.6;30.6;60.4;15;0
201912;4990;NO PVAE;PROVINCIAS;PIURA;3551;20;11.799;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0.8;3.4;0.4;2.2;3.6;15;0
201912;4991;NO PVAE;LIMA;LIMA;3505;21;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.54;8.8;3.2;0.6;8.8;2.2;15;0
201912;4992;NO PVAE;LIMA;LIMA;3505;21;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.54;4.4;6;1;3.2;9.4;15;0
201912;4993;NO PVAE;PROVINCIAS;ICA;3540;32;12.080;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0;0.4;0.2;0;0.2;15;0
201912;4995;NO PVAE;LIMA;LIMA;3505;21;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.54;5;14.2;0.6;9.6;24.6;15;0
201912;4996;NO PVAE;LIMA;LIMA;3505;11;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0;0;0;0;0;15;0
201912;4997;NO PVAE;PROVINCIAS;AYACUCHO;3574;13;80.452;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0.2;2.4;1.8;0;2.4;15;0
201912;5000;NO PVAE;PROVINCIAS;AYACUCHO;3574;13;80.452;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;11.2;13.8;0.4;16.6;20.8;15;0
201912;5002;NO PVAE;PROVINCIAS;LIMA;3501;503;14.080;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;1.4;2.2;0.4;3.8;2.6;15;0
201912;5003;NO PVAE;LIMA;LIMA;3505;11;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;9.6;6.6;0;28.2;23.6;15;0
201912;5004;NO PVAE;PROVINCIAS;AYACUCHO;3574;13;80.452;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.54;0;0;0;0;0;15;0
